Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund,16.6332,107284173.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
QCOM,QUALCOMM Incorporated,71.14,1.19232E+11,n/a,1991,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/qcom
QCRH,"QCR Holdings, Inc.",17.65,139940549,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/qcrh
QDEL,Quidel Corporation,27.46,942127501.6,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qdel
QGEN,Qiagen N.V.,21.32,5110553240,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/qgen
QINC,First Trust RBA Quality Income ETF,19.88,4970039.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qinc
QIWI,QIWI plc,29.09,1518663115,n/a,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/qiwi
QKLS,"QKL Stores, Inc.",3.05,4643094.3,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/qkls
QLGC,QLogic Corporation,9.545,838241900,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/qlgc
QLIK,Qlik Technologies Inc.,23.73,2133923525,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qlik
QLTI,QLT Inc.,3.99,204231828.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qlti
QLTY,"Quality Distribution, Inc.",11.205,313300932.1,n/a,2003,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/qlty
QLYS,"Qualys, Inc.",28.89,952985271.9,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qlys
QNST,"QuinStreet, Inc.",4.48,198820621.4,n/a,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/qnst
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,37.28,428720074.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQQ,"PowerShares QQQ Trust, Series 1",91.79,36183618000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqq
QQQC,Global X NASDAQ China Technology ETF,21.58,21580000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqc
QQQX,NASDAQ Premium Income and Growth Fund Inc.,18.43,341137973,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/qqqx
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,34.96,89148069.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QRHC,Quest Resource Holding Corporation.,1.51,146546517.7,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/qrhc
QSII,"Quality Systems, Inc.",13.51,813598004.1,n/a,1982,Technology,EDP Services,http://www.nasdaq.com/symbol/qsii
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,37.54,236502075.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qtec
QTNT,Quotient Limited,9.5,136577196.5,n/a,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qtnt
QTNTW,Quotient Limited,1.45,0,n/a,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/qtntw
QTWW,"Quantum Fuel Systems Technologies Worldwide, Inc.",4.01,93366137.26,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/qtww
QUIK,QuickLogic Corporation,2.74,152846790,n/a,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/quik
QUMU,Qumu Corporation,12.48,109275079.7,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/qumu
QUNR,Qunar Cayman Islands Limited,24.65,2922682195,n/a,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/qunr
QURE,uniQure N.V.,9.66,169966792,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure
QVCA,Liberty Interactive Corporation,23.79,11455970799,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca
QVCB,Liberty Interactive Corporation,23.8,11460786256,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb
QYLD,Recon Capital NASDAQ-100 Covered Call ETF,23.256,11628906.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qyld
RADA,Rada Electronics Industries Limited,1.89,16856242.83,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rada
RAIL,"Freightcar America, Inc.",31.83,384093819.5,n/a,2005,Capital Goods,Railroads,http://www.nasdaq.com/symbol/rail
RAND,Rand Capital Corporation,3.0501,19556911.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rand
RARE,Ultragenyx Pharmaceutical Inc.,48.52,1538277595,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
RAVN,"Raven Industries, Inc.",24.56,896285222.9,n/a,n/a,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/ravn
RBCAA,"Republic Bancorp, Inc.",24.4,507369500.8,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/rbcaa
RBCN,"Rubicon Technology, Inc.",4.485,117313055.1,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/rbcn
RBIO,"rEVO Biologics, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbio
RBPAA,"Royal Bancshares of Pennsylvania, Inc.",1.74,47646863.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rbpaa
RCII,Rent-A-Center Inc.,31.86,1683883932,n/a,1995,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/rcii
RCKY,"Rocky Brands, Inc.",14.05,106030488.7,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/rcky
RCMT,"RCM Technologies, Inc.",7.2,90299167.2,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rcmt
RCON,"Recon Technology, Ltd.",5.08,24011691.88,n/a,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon
RCPI,"Rock Creek Pharmaceuticals, Inc.",0.3101,56553630.07,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/rcpi
RCPT,"Receptos, Inc.",61.11,1666999035,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rcpt
RDCM,Radcom Ltd.,5.99,48581403.82,n/a,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rdcm
RDEN,"Elizabeth Arden, Inc.",17.25,514251048.8,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden
RDHL,Redhill Biopharma Ltd.,9.81,85727932.11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdhl
RDI,Reading International Inc,8.81,209219051.9,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdi
RDIB,Reading International Inc,10.06,226175006.3,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rdib
RDNT,"RadNet, Inc.",8.27,352920422.3,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/rdnt
RDUS,"Radius Health, Inc.",18.74,616102255.5,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/rdus
RDVY,First Trust NASDAQ Rising Dividend Achievers ETF,19.8101,6933574.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rdvy
RDWR,Radware Ltd.,16.14,726769674,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rdwr
RECN,"Resources Connection, Inc.",14.38,547627500.4,n/a,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/recn
REDF,Rediff.com India Limited,2.06,56836133.36,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/redf
REFR,Research Frontiers Incorporated,4.82,115315921.3,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/refr
REGI,"Renewable Energy Group, Inc.",10.3,435757928.5,n/a,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/regi
REGN,"Regeneron Pharmaceuticals, Inc.",340.71,34434075227,n/a,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn
REIS,"Reis, Inc",22.73,252340845.5,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/reis
RELL,"Richardson Electronics, Ltd.",10.04,140521968.5,n/a,1983,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rell
RELV,"Reliv&#39; International, Inc.",1.23,15578727.36,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/relv
REMY,"Remy International, Inc.",18.885,604231844.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/remy
RENT,Rentrak Corporation,72.9,896792617.8,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rent
REPH,"Recro Pharma, Inc.",2.75,21195900,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/reph
RESN,Resonant Inc.,5.7,39316861.5,n/a,2014,Technology,Semiconductors,http://www.nasdaq.com/symbol/resn
REXI,"Resource America, Inc.",9.46,192542435.6,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/rexi
REXX,Rex Energy Corporation,9.22,498786501.2,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rexx
RFIL,"RF Industries, Ltd.",4.55,37584396.85,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/rfil
RFMD,"RF Micro Devices, Inc.",9.89,2844609668,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/rfmd
RGCO,RGC Resources Inc.,19.34,91259599.98,n/a,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/rgco
RGDO,"Regado BioSciences, Inc.",1.08,36297948.96,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgdo
RGDX,"Response Genetics, Inc.",0.5935,22987973.78,n/a,2007,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/rgdx
RGEN,Repligen Corporation,22.28,727399623.4,n/a,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgen
RGLD,"Royal Gold, Inc.",68.87,4462561194,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rgld
RGLS,Regulus Therapeutics Inc.,6.92,300275027.4,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgls
RGSE,"Real Goods Solar, Inc.",1.3,67498072.2,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/rgse
RIBT,RiceBran Technologies,4.44,35048880.48,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribt
RIBTW,RiceBran Technologies,1.3499,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribtw
RICK,"RCI Hospitality Holdings, Inc.",10.95,111019608.2,n/a,1995,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rick
RIGL,"Rigel Pharmaceuticals, Inc.",1.78,156271077.2,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rigl
RITT,RIT Technologies Ltd.,1.16,14805332.88,n/a,1997,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ritt
RITTW,RIT Technologies Ltd.,0.2697,0,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/rittw
RIVR,River Valley Bancorp.,21.16,52681967.36,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rivr
RJET,"Republic Airways Holdings, Inc.",10.93,546088583.9,n/a,2004,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/rjet
RLJE,"RLJ Entertainment, Inc.",3.46,45891059.52,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rlje
RLOC,"ReachLocal, Inc.",4.02,117158357.4,n/a,2010,Technology,Advertising,http://www.nasdaq.com/symbol/rloc
RLOG,"Rand Logistics, Inc.",5.62,101405313,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rlog
RLYP,"Relypsa, Inc.",19.43,660557960,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rlyp
RMBS,"Rambus, Inc.",10.87,1243361319,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/rmbs
RMCF,"Rocky Mountain Chocolate Factory, Inc.",11.93,74074038.08,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/rmcf
RMGN,RMG Networks Holding Corporation,1.47,18327601.32,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmgn
RMTI,"Rockwell Medical, Inc.",9.96,407321431,n/a,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/rmti
RNA,Prosensa Holding N.V.,11.13,399931975,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rna
RNET,"RigNet, Inc.",40.15,707348165.7,n/a,2010,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rnet
RNST,Renasant Corporation,27.84,877506805.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rnst
RNWK,"RealNetworks, Inc.",6.38,229651730.2,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/rnwk
ROBO,Robo-Stox Global Robotics and Automation Index ETF,24.43,95277000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/robo
ROCK,"Gibraltar Industries, Inc.",14.38,443943458.3,n/a,1993,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/rock
ROIA,"Radio One, Inc.",2.53,120728842.3,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/roia
ROIAK,"Radio One, Inc.",2.64,125977922.4,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/roiak
ROIC,Retail Opportunity Investments Corp.,15.23,1387305284,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/roic
ROICU,Retail Opportunity Investments Corp.,18,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/roicu
ROICW,Retail Opportunity Investments Corp.,3.3,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/roicw
ROIQ,ROI Acquisition Corp. II,9.71,151718750,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/roiq
ROIQU,ROI Acquisition Corp. II,10.11,126375000,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/roiqu
ROIQW,ROI Acquisition Corp. II,0.29,0,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/roiqw
ROKA,"Roka Bioscience, Inc.",8.91,157295331.3,n/a,2014,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/roka
ROLL,RBC Bearings Incorporated,53.97,1265360813,n/a,2005,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/roll
ROSE,Rosetta Resources Inc.,37.19,2286479803,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rose
ROSG,Rosetta Genomics Ltd.,3.13,36672394.6,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rosg
ROST,"Ross Stores, Inc.",76.72,16098288331,n/a,1985,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/rost
ROVI,Rovi Corporation,19.22,1824032489,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rovi
ROYL,"Royale Energy, Inc.",2.66,39747656.48,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/royl
RP,"RealPage, Inc.",16.705,1323199425,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rp
RPRX,Repros Therapeutics Inc.,10.51,242880414.1,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rprx
RPRXW,Repros Therapeutics Inc.,18.09,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rprxw
RPRXZ,Repros Therapeutics Inc.,14.93,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rprxz
RPTP,Raptor Pharmaceutical Corp.,10.62,666329290,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rptp
RPXC,RPX Corporation,14.68,788614209.5,n/a,2011,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rpxc
RRD,R.R. Donnelley & Sons Company,15.61,3118878000,n/a,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/rrd
RRGB,"Red Robin Gourmet Burgers, Inc.",51.04,732251995.2,n/a,2002,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rrgb
RRST,RRSat Global Communications Network Ltd.,6.11,106294050.9,n/a,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rrst
RSTI,"Rofin-Sinar Technologies, Inc.",21.53,603033038,n/a,1996,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rsti
RSYS,RadiSys Corporation,2.3699,85902725.11,n/a,1995,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/rsys
RTGN,"Ruthigen, Inc.",4.71,22628205.9,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtgn
RTIX,"RTI Surgical, Inc.",3.895,221293622.6,n/a,2000,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rtix
RTK,"Rentech, Inc.",1.58,360401382.8,n/a,1991,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rtk
RTRX,"Retrophin, Inc.",9.98,266281509.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtrx
RUDR,VelocityShares Russia Select DR ETF,49,4900000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rudr
RUSHA,"Rush Enterprises, Inc.",32.36,1290364514,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rusha
RUSHB,"Rush Enterprises, Inc.",28.42,1133255855,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rushb
RUTH,"Ruth&#39;s Hospitality Group, Inc.",11.12,396493530.2,n/a,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ruth
RVBD,"Riverbed Technology, Inc.",17.05,2723159539,n/a,2006,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/rvbd
RVLT,"Revolution Lighting Technologies, Inc.",1.74,143760268.6,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/rvlt
RVNC,"Revance Therapeutics, Inc.",18.43,432984689,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rvnc
RVSB,Riverview Bancorp Inc,3.94,88539246.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rvsb
RWLK,ReWalk Robotics Ltd,27.98,318158789.3,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/rwlk
RXDX,"Ignyta, Inc.",6.75,132162219,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rxdx
RXII,RXI Pharmaceuticals Corporation,1.8,28985970.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rxii
RYAAY,Ryanair Holdings plc,51.95,14385273142,n/a,1997,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ryaay
SAAS,"inContact, Inc.",8.09,492024812,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/saas
SABR,Sabre Corporation,15.69,4154077198,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sabr
SAEX,"SAExploration Holdings, Inc.",6.7,99632678.3,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/saex
SAFM,"Sanderson Farms, Inc.",77.89,1796987104,n/a,1987,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/safm
SAFT,"Safety Insurance Group, Inc.",59.38,891064355.7,n/a,2002,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/saft
SAGE,"Sage Therapeutics, Inc.",30.5,784213743,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sage
SAIA,"Saia, Inc.",47.82,1180756138,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/saia
SAJA,"Sajan, Inc.",5.05,30344243.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saja
SAL,"Salisbury Bancorp, Inc.",28,47971868,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sal
SALE,"RetailMeNot, Inc.",18.09,976419201,n/a,2013,Consumer Services,Advertising,http://www.nasdaq.com/symbol/sale
SALM,Salem Communications Corporation,7.57,191157125.2,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/salm
SAMG,Silvercrest Asset Management Group Inc.,14.23,174010459.3,n/a,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SANM,Sanmina Corporation,17.795,1470572767,n/a,1993,Technology,Electrical Products,http://www.nasdaq.com/symbol/sanm
SANW,S&W Seed Company,3.1698,36926417.1,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/sanw
SANWZ,S&W Seed Company,0.3,0,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/sanwz
SAPE,Sapient Corporation,14.28,2024122327,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/sape
SASR,"Sandy Spring Bancorp, Inc.",23.55,590439853.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sasr
SATS,EchoStar Corporation,44.5,1943703263,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sats
SAVE,"Spirit Airlines, Inc.",55.66,4049080988,n/a,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save
SBAC,SBA Communications Corporation,106.6,13752096951,n/a,1999,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/sbac
SBBX,Sussex Bancorp,9.84,45902183.04,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SBCF,Seacoast Banking Corporation of Florida,11.85,392111973.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf
SBCP,"Sunshine Bancorp, Inc.",11.8999,50360376.8,n/a,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp
SBFG,"SB Financial Group, Inc.",8.95,43632422.45,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfg
SBGI,"Sinclair Broadcast Group, Inc.",27.165,2647154410,n/a,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
SBLK,Star Bulk Carriers Corp.,9.32,838790996.9,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk
SBNY,Signature Bank,106.16,5341486367,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,80.82,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw
SBRA,"Sabra Healthcare REIT, Inc.",25.63,1211354560,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbra
SBRAP,"Sabra Healthcare REIT, Inc.",25.95,149212500,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbrap
SBSA,"Spanish Broadcasting System, Inc.",3.67,23881952.48,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbsa
